timestamp,level,service,message,trace_id,host,user_id,duration_ms,metadata
2026-03-19 19:52:10,DEBUG,payment-service,Refund initiated,,prod-server-09,user_7857,,"{""order_id"": ""9387"", ""amount"": 499.67, ""currency"": ""USD""}"
2026-03-19 19:52:12,INFO,payment-service,Refund initiated,,prod-server-09,user_8067,445,"{""order_id"": ""1364"", ""amount"": 82.08, ""currency"": ""USD""}"
2026-03-19 19:52:13,INFO,payment-service,Payment processed successfully,tr_517652,prod-server-01,user_2495,477,"{""order_id"": ""3063"", ""amount"": 385.87, ""currency"": ""USD""}"
2026-03-19 19:52:13,INFO,payment-service,Refund initiated,tr_318339,prod-server-08,,399,"{""order_id"": ""3486"", ""amount"": 276.3, ""currency"": ""USD""}"
2026-03-19 19:52:15,INFO,payment-service,Refund initiated,tr_725724,prod-server-08,user_9270,497,"{""order_id"": ""6451"", ""amount"": 100.89, ""currency"": ""USD""}"
2026-03-19 19:52:15,INFO,payment-service,Payment processed successfully,,prod-server-07,,79,"{""order_id"": ""7798"", ""amount"": 244.33, ""currency"": ""USD""}"
2026-03-19 19:52:17,WARNING,payment-service,Payment processing slow,tr_234860,prod-server-10,user_1432,418,"{""order_id"": ""1535"", ""amount"": 168.05, ""currency"": ""USD""}"
2026-03-19 19:52:17,INFO,payment-service,Payment processed successfully,tr_803839,prod-server-04,user_8980,206,"{""order_id"": ""9043"", ""amount"": 30.17, ""currency"": ""USD""}"
2026-03-19 19:52:18,INFO,payment-service,Refund initiated,tr_493665,prod-server-06,user_3070,174,"{""order_id"": ""8799"", ""amount"": 119.49, ""currency"": ""USD""}"
2026-03-19 19:52:18,ERROR,payment-service,Transaction failed,,prod-server-10,user_3224,2655,"{""order_id"": ""9827"", ""amount"": 389.76, ""currency"": ""USD"", ""error_code"": ""INSUFFICIENT_FUNDS""}"
2026-03-19 19:52:18,DEBUG,payment-service,Payment gateway connected,tr_678088,prod-server-06,user_6675,,"{""order_id"": ""2602"", ""amount"": 301.87, ""currency"": ""USD""}"
2026-03-19 19:52:19,ERROR,payment-service,Credit card declined,,prod-server-06,user_4880,3382,"{""order_id"": ""5571"", ""amount"": 31.25, ""currency"": ""USD"", ""error_code"": ""DECLINED""}"
2026-03-19 19:52:22,INFO,payment-service,Refund initiated,tr_963810,prod-server-08,user_7616,54,"{""order_id"": ""6310"", ""amount"": 464.67, ""currency"": ""USD""}"
2026-03-19 19:52:22,INFO,payment-service,Payment processed successfully,tr_323006,prod-server-06,,187,"{""order_id"": ""6173"", ""amount"": 344.17, ""currency"": ""USD""}"
2026-03-19 19:52:23,INFO,payment-service,Refund initiated,tr_699293,prod-server-04,,453,"{""order_id"": ""7020"", ""amount"": 186.96, ""currency"": ""USD""}"
2026-03-19 19:52:23,DEBUG,payment-service,Refund initiated,,prod-server-01,user_9039,,"{""order_id"": ""7944"", ""amount"": 285.64, ""currency"": ""USD""}"
2026-03-19 19:52:24,WARNING,payment-service,Payment processing slow,tr_917262,prod-server-10,user_5785,449,"{""order_id"": ""7215"", ""amount"": 464.71, ""currency"": ""USD""}"
2026-03-19 19:52:25,CRITICAL,payment-service,All payment processors down,tr_957993,prod-server-03,,,"{""order_id"": ""2180"", ""amount"": 236.1, ""currency"": ""USD""}"
2026-03-19 19:52:25,INFO,payment-service,Payment gateway connected,,prod-server-07,,418,"{""order_id"": ""3378"", ""amount"": 372.65, ""currency"": ""USD""}"
2026-03-19 19:52:25,INFO,payment-service,Refund initiated,,prod-server-10,user_3330,95,"{""order_id"": ""4300"", ""amount"": 318.56, ""currency"": ""USD""}"
2026-03-19 19:52:25,INFO,payment-service,Payment processed successfully,tr_151735,prod-server-02,user_9553,357,"{""order_id"": ""9645"", ""amount"": 31.87, ""currency"": ""USD""}"
2026-03-19 19:52:26,INFO,payment-service,Payment processed successfully,tr_647409,prod-server-07,,462,"{""order_id"": ""3134"", ""amount"": 21.63, ""currency"": ""USD""}"
2026-03-19 19:52:28,ERROR,payment-service,Credit card declined,tr_975051,prod-server-10,user_4374,2670,"{""order_id"": ""5980"", ""amount"": 275.44, ""currency"": ""USD"", ""error_code"": ""INSUFFICIENT_FUNDS""}"
2026-03-19 19:52:28,CRITICAL,payment-service,Payment gateway unreachable,tr_464415,prod-server-02,user_8160,,"{""order_id"": ""1011"", ""amount"": 62.68, ""currency"": ""USD""}"
2026-03-19 19:52:28,CRITICAL,payment-service,All payment processors down,tr_551811,prod-server-09,,,"{""order_id"": ""6401"", ""amount"": 234.08, ""currency"": ""USD""}"
2026-03-19 19:52:28,WARNING,payment-service,Retry attempt,,prod-server-07,,124,"{""order_id"": ""9341"", ""amount"": 45.25, ""currency"": ""USD""}"
2026-03-19 19:52:30,ERROR,payment-service,Insufficient funds,,prod-server-09,user_9240,6345,"{""order_id"": ""6456"", ""amount"": 10.09, ""currency"": ""USD"", ""error_code"": ""INSUFFICIENT_FUNDS""}"
2026-03-19 19:52:30,INFO,payment-service,Payment processed successfully,,prod-server-02,user_6826,73,"{""order_id"": ""3274"", ""amount"": 302.97, ""currency"": ""USD""}"
2026-03-19 19:52:30,INFO,payment-service,Payment gateway connected,,prod-server-04,,258,"{""order_id"": ""1137"", ""amount"": 246.04, ""currency"": ""USD""}"
2026-03-19 19:52:31,INFO,payment-service,Payment gateway connected,tr_439953,prod-server-05,,240,"{""order_id"": ""1319"", ""amount"": 477.94, ""currency"": ""USD""}"
2026-03-19 19:52:35,WARNING,payment-service,Payment processing slow,tr_981553,prod-server-04,user_1252,270,"{""order_id"": ""2716"", ""amount"": 190.58, ""currency"": ""USD""}"
2026-03-19 19:52:36,INFO,payment-service,Payment gateway connected,,prod-server-01,user_8005,369,"{""order_id"": ""1642"", ""amount"": 229.66, ""currency"": ""USD""}"
2026-03-19 19:52:37,INFO,payment-service,Payment processed successfully,,prod-server-07,user_6382,243,"{""order_id"": ""5394"", ""amount"": 328.26, ""currency"": ""USD""}"
2026-03-19 19:52:37,INFO,payment-service,Payment gateway connected,tr_261709,prod-server-01,user_5650,174,"{""order_id"": ""9234"", ""amount"": 434.02, ""currency"": ""USD""}"
2026-03-19 19:52:38,ERROR,payment-service,Transaction failed,tr_996154,prod-server-09,user_3917,3694,"{""order_id"": ""1511"", ""amount"": 412.87, ""currency"": ""USD"", ""error_code"": ""DECLINED""}"
2026-03-19 19:52:40,CRITICAL,payment-service,Payment gateway unreachable,tr_607967,prod-server-10,,,"{""order_id"": ""3254"", ""amount"": 499.44, ""currency"": ""USD""}"
2026-03-19 19:52:40,DEBUG,payment-service,Payment gateway connected,,prod-server-06,,,"{""order_id"": ""1936"", ""amount"": 30.29, ""currency"": ""USD""}"
2026-03-19 19:52:41,DEBUG,payment-service,Payment gateway connected,tr_255690,prod-server-02,,,"{""order_id"": ""8935"", ""amount"": 476.94, ""currency"": ""USD""}"
2026-03-19 19:52:41,INFO,payment-service,Payment processed successfully,tr_179110,prod-server-07,,132,"{""order_id"": ""6389"", ""amount"": 302.85, ""currency"": ""USD""}"
2026-03-19 19:52:41,WARNING,payment-service,Retry attempt,tr_230703,prod-server-04,user_7864,119,"{""order_id"": ""1317"", ""amount"": 312.36, ""currency"": ""USD""}"
2026-03-19 19:52:43,CRITICAL,payment-service,All payment processors down,tr_202357,prod-server-01,user_1745,,"{""order_id"": ""5436"", ""amount"": 487.31, ""currency"": ""USD""}"
2026-03-19 19:52:44,WARNING,payment-service,Retry attempt,tr_537248,prod-server-10,,209,"{""order_id"": ""2472"", ""amount"": 411.48, ""currency"": ""USD""}"
2026-03-19 19:52:44,INFO,payment-service,Payment gateway connected,tr_907023,prod-server-10,,272,"{""order_id"": ""9125"", ""amount"": 142.87, ""currency"": ""USD""}"
2026-03-19 19:52:45,INFO,payment-service,Payment gateway connected,tr_246824,prod-server-02,user_1027,209,"{""order_id"": ""2966"", ""amount"": 166.57, ""currency"": ""USD""}"
2026-03-19 19:52:45,INFO,payment-service,Payment processed successfully,,prod-server-10,,274,"{""order_id"": ""3143"", ""amount"": 397.9, ""currency"": ""USD""}"
2026-03-19 19:52:47,INFO,payment-service,Payment processed successfully,tr_175176,prod-server-06,user_4179,70,"{""order_id"": ""2996"", ""amount"": 299.7, ""currency"": ""USD""}"
2026-03-19 19:52:47,INFO,payment-service,Refund initiated,tr_553630,prod-server-05,user_8130,146,"{""order_id"": ""7652"", ""amount"": 395.8, ""currency"": ""USD""}"
2026-03-19 19:52:48,ERROR,payment-service,Credit card declined,tr_954013,prod-server-06,,7053,"{""order_id"": ""3403"", ""amount"": 58.56, ""currency"": ""USD"", ""error_code"": ""GATEWAY_TIMEOUT""}"
2026-03-19 19:52:48,INFO,payment-service,Refund initiated,tr_458800,prod-server-10,user_5326,168,"{""order_id"": ""6126"", ""amount"": 299.7, ""currency"": ""USD""}"
2026-03-19 19:52:50,INFO,payment-service,Refund initiated,tr_500722,prod-server-03,,68,"{""order_id"": ""1249"", ""amount"": 193.88, ""currency"": ""USD""}"
2026-03-19 19:52:51,INFO,payment-service,Refund initiated,,prod-server-10,user_9178,113,"{""order_id"": ""6774"", ""amount"": 383.85, ""currency"": ""USD""}"
2026-03-19 19:52:51,INFO,payment-service,Refund initiated,,prod-server-07,,94,"{""order_id"": ""3073"", ""amount"": 441.54, ""currency"": ""USD""}"
2026-03-19 19:52:52,INFO,payment-service,Payment gateway connected,tr_115520,prod-server-08,user_7792,299,"{""order_id"": ""1164"", ""amount"": 277.8, ""currency"": ""USD""}"
2026-03-19 19:52:52,INFO,payment-service,Payment gateway connected,tr_239493,prod-server-02,user_4150,446,"{""order_id"": ""8913"", ""amount"": 392.38, ""currency"": ""USD""}"
2026-03-19 19:52:54,INFO,payment-service,Payment gateway connected,tr_226347,prod-server-10,user_9290,72,"{""order_id"": ""7031"", ""amount"": 341.82, ""currency"": ""USD""}"
2026-03-19 19:52:54,WARNING,payment-service,Retry attempt,,prod-server-08,,329,"{""order_id"": ""8604"", ""amount"": 150.45, ""currency"": ""USD""}"
2026-03-19 19:52:55,INFO,payment-service,Refund initiated,tr_294286,prod-server-06,user_2665,270,"{""order_id"": ""3954"", ""amount"": 287.19, ""currency"": ""USD""}"
2026-03-19 19:52:55,INFO,payment-service,Payment gateway connected,tr_827770,prod-server-06,user_6651,212,"{""order_id"": ""6072"", ""amount"": 306.18, ""currency"": ""USD""}"
2026-03-19 19:52:56,INFO,payment-service,Payment processed successfully,tr_634410,prod-server-05,user_2270,486,"{""order_id"": ""2356"", ""amount"": 91.8, ""currency"": ""USD""}"
2026-03-19 19:52:56,INFO,payment-service,Payment gateway connected,tr_323459,prod-server-05,user_3699,55,"{""order_id"": ""6811"", ""amount"": 307.68, ""currency"": ""USD""}"
2026-03-19 19:52:56,INFO,payment-service,Refund initiated,tr_513902,prod-server-01,user_9910,230,"{""order_id"": ""2429"", ""amount"": 377.38, ""currency"": ""USD""}"
2026-03-19 19:52:57,INFO,payment-service,Refund initiated,tr_147146,prod-server-07,user_3364,244,"{""order_id"": ""1580"", ""amount"": 255.36, ""currency"": ""USD""}"
2026-03-19 19:52:57,INFO,payment-service,Refund initiated,tr_412634,prod-server-03,user_9560,465,"{""order_id"": ""2761"", ""amount"": 72.42, ""currency"": ""USD""}"
2026-03-19 19:52:57,INFO,payment-service,Payment gateway connected,tr_807311,prod-server-01,,212,"{""order_id"": ""5242"", ""amount"": 332.51, ""currency"": ""USD""}"
2026-03-19 19:52:58,INFO,payment-service,Payment gateway connected,tr_994297,prod-server-01,,226,"{""order_id"": ""1271"", ""amount"": 156.19, ""currency"": ""USD""}"
2026-03-19 19:52:59,INFO,payment-service,Payment gateway connected,tr_489241,prod-server-01,user_4223,75,"{""order_id"": ""4125"", ""amount"": 95.67, ""currency"": ""USD""}"
2026-03-19 19:53:00,INFO,payment-service,Payment processed successfully,tr_939827,prod-server-08,user_2148,156,"{""order_id"": ""6847"", ""amount"": 319.44, ""currency"": ""USD""}"
2026-03-19 19:53:01,DEBUG,payment-service,Payment gateway connected,tr_765233,prod-server-09,user_5198,,"{""order_id"": ""8050"", ""amount"": 56.68, ""currency"": ""USD""}"
2026-03-19 19:53:02,INFO,payment-service,Payment gateway connected,tr_471340,prod-server-05,user_4931,155,"{""order_id"": ""9538"", ""amount"": 128.51, ""currency"": ""USD""}"
2026-03-19 19:53:02,INFO,payment-service,Refund initiated,,prod-server-02,user_9678,254,"{""order_id"": ""1521"", ""amount"": 352.77, ""currency"": ""USD""}"
2026-03-19 19:53:02,INFO,payment-service,Payment processed successfully,,prod-server-01,,130,"{""order_id"": ""3811"", ""amount"": 254.81, ""currency"": ""USD""}"
2026-03-19 19:53:03,INFO,payment-service,Payment gateway connected,,prod-server-08,user_5774,155,"{""order_id"": ""4262"", ""amount"": 104.95, ""currency"": ""USD""}"
2026-03-19 19:53:04,INFO,payment-service,Payment processed successfully,,prod-server-08,,123,"{""order_id"": ""6831"", ""amount"": 247.97, ""currency"": ""USD""}"
2026-03-19 19:53:06,INFO,payment-service,Payment gateway connected,tr_198862,prod-server-02,,335,"{""order_id"": ""5997"", ""amount"": 302.81, ""currency"": ""USD""}"
2026-03-19 19:53:06,INFO,payment-service,Payment gateway connected,tr_944906,prod-server-02,,374,"{""order_id"": ""5516"", ""amount"": 439.52, ""currency"": ""USD""}"
2026-03-19 19:53:06,INFO,payment-service,Refund initiated,tr_617053,prod-server-05,user_5359,95,"{""order_id"": ""3392"", ""amount"": 104.96, ""currency"": ""USD""}"
2026-03-19 19:53:08,INFO,payment-service,Refund initiated,tr_325406,prod-server-02,user_8155,419,"{""order_id"": ""8569"", ""amount"": 12.99, ""currency"": ""USD""}"
2026-03-19 19:53:08,INFO,payment-service,Payment gateway connected,tr_759337,prod-server-02,user_2698,88,"{""order_id"": ""6666"", ""amount"": 429.2, ""currency"": ""USD""}"
2026-03-19 19:53:09,ERROR,payment-service,Transaction failed,,prod-server-02,,7829,"{""order_id"": ""8776"", ""amount"": 30.19, ""currency"": ""USD"", ""error_code"": ""INSUFFICIENT_FUNDS""}"
2026-03-19 19:53:09,ERROR,payment-service,Insufficient funds,,prod-server-01,user_3953,2251,"{""order_id"": ""8623"", ""amount"": 348.11, ""currency"": ""USD"", ""error_code"": ""INSUFFICIENT_FUNDS""}"
2026-03-19 19:53:09,INFO,payment-service,Payment gateway connected,tr_397750,prod-server-01,user_2605,489,"{""order_id"": ""3247"", ""amount"": 164.8, ""currency"": ""USD""}"
2026-03-19 19:53:09,INFO,payment-service,Payment gateway connected,tr_604645,prod-server-04,user_2344,372,"{""order_id"": ""5637"", ""amount"": 484.2, ""currency"": ""USD""}"
2026-03-19 19:53:10,INFO,payment-service,Payment gateway connected,tr_371420,prod-server-01,,206,"{""order_id"": ""7204"", ""amount"": 138.97, ""currency"": ""USD""}"
2026-03-19 19:53:10,INFO,payment-service,Refund initiated,tr_708134,prod-server-04,user_6917,203,"{""order_id"": ""5768"", ""amount"": 277.73, ""currency"": ""USD""}"
2026-03-19 19:53:10,INFO,payment-service,Refund initiated,tr_191916,prod-server-08,,382,"{""order_id"": ""1131"", ""amount"": 131.19, ""currency"": ""USD""}"
2026-03-19 19:53:11,INFO,payment-service,Payment gateway connected,,prod-server-05,,119,"{""order_id"": ""1158"", ""amount"": 205.75, ""currency"": ""USD""}"
2026-03-19 19:53:12,WARNING,payment-service,Retry attempt,tr_275886,prod-server-03,user_9774,472,"{""order_id"": ""1023"", ""amount"": 292.46, ""currency"": ""USD""}"
2026-03-19 19:53:12,INFO,payment-service,Payment gateway connected,tr_958032,prod-server-02,user_3003,500,"{""order_id"": ""9284"", ""amount"": 496.32, ""currency"": ""USD""}"
2026-03-19 19:53:12,INFO,payment-service,Payment processed successfully,tr_655199,prod-server-09,user_1265,403,"{""order_id"": ""6613"", ""amount"": 154.65, ""currency"": ""USD""}"
2026-03-19 19:53:12,ERROR,payment-service,Transaction failed,,prod-server-01,user_3701,4828,"{""order_id"": ""2689"", ""amount"": 347.64, ""currency"": ""USD"", ""error_code"": ""GATEWAY_TIMEOUT""}"
2026-03-19 19:53:14,ERROR,payment-service,Payment gateway timeout,tr_260952,prod-server-01,,1203,"{""order_id"": ""9058"", ""amount"": 426.0, ""currency"": ""USD"", ""error_code"": ""DECLINED""}"
2026-03-19 19:53:14,INFO,payment-service,Refund initiated,tr_883210,prod-server-09,user_2558,57,"{""order_id"": ""8117"", ""amount"": 271.86, ""currency"": ""USD""}"
2026-03-19 19:53:15,INFO,payment-service,Payment gateway connected,tr_348551,prod-server-06,user_4012,484,"{""order_id"": ""8289"", ""amount"": 90.37, ""currency"": ""USD""}"
2026-03-19 19:53:17,WARNING,payment-service,Retry attempt,tr_405247,prod-server-07,,70,"{""order_id"": ""3401"", ""amount"": 434.44, ""currency"": ""USD""}"
2026-03-19 19:53:18,DEBUG,payment-service,Payment gateway connected,,prod-server-09,,,"{""order_id"": ""7680"", ""amount"": 81.88, ""currency"": ""USD""}"
2026-03-19 19:53:19,WARNING,payment-service,Payment processing slow,tr_983695,prod-server-05,,498,"{""order_id"": ""9682"", ""amount"": 351.94, ""currency"": ""USD""}"
2026-03-19 19:53:20,INFO,payment-service,Payment gateway connected,,prod-server-04,,375,"{""order_id"": ""1037"", ""amount"": 163.5, ""currency"": ""USD""}"
2026-03-19 19:53:20,WARNING,payment-service,Payment processing slow,tr_386893,prod-server-04,user_4734,326,"{""order_id"": ""6904"", ""amount"": 82.22, ""currency"": ""USD""}"
2026-03-19 19:53:21,INFO,payment-service,Refund initiated,tr_847997,prod-server-10,user_8265,293,"{""order_id"": ""7750"", ""amount"": 200.61, ""currency"": ""USD""}"
2026-03-19 19:53:21,INFO,payment-service,Payment processed successfully,tr_942406,prod-server-04,user_4100,426,"{""order_id"": ""8832"", ""amount"": 330.83, ""currency"": ""USD""}"
2026-03-19 19:53:24,INFO,payment-service,Payment gateway connected,tr_321595,prod-server-02,,158,"{""order_id"": ""8488"", ""amount"": 262.48, ""currency"": ""USD""}"
2026-03-19 19:53:24,CRITICAL,payment-service,All payment processors down,,prod-server-10,,,"{""order_id"": ""1572"", ""amount"": 496.47, ""currency"": ""USD""}"
2026-03-19 19:53:25,INFO,payment-service,Payment gateway connected,tr_292081,prod-server-07,user_3349,185,"{""order_id"": ""1263"", ""amount"": 184.21, ""currency"": ""USD""}"
2026-03-19 19:53:26,INFO,payment-service,Payment processed successfully,tr_431180,prod-server-04,,276,"{""order_id"": ""8596"", ""amount"": 463.66, ""currency"": ""USD""}"
2026-03-19 19:53:27,INFO,payment-service,Payment gateway connected,tr_213753,prod-server-01,,234,"{""order_id"": ""8798"", ""amount"": 296.93, ""currency"": ""USD""}"
2026-03-19 19:53:27,INFO,payment-service,Payment processed successfully,,prod-server-06,,176,"{""order_id"": ""3102"", ""amount"": 450.83, ""currency"": ""USD""}"
2026-03-19 19:53:29,INFO,payment-service,Refund initiated,tr_601772,prod-server-09,,477,"{""order_id"": ""9349"", ""amount"": 13.46, ""currency"": ""USD""}"
2026-03-19 19:53:29,WARNING,payment-service,Payment processing slow,tr_119279,prod-server-05,user_9508,218,"{""order_id"": ""2051"", ""amount"": 357.57, ""currency"": ""USD""}"
2026-03-19 19:53:29,INFO,payment-service,Payment gateway connected,tr_815332,prod-server-06,,450,"{""order_id"": ""5227"", ""amount"": 475.77, ""currency"": ""USD""}"
2026-03-19 19:53:30,DEBUG,payment-service,Payment gateway connected,tr_743886,prod-server-03,,,"{""order_id"": ""3966"", ""amount"": 384.93, ""currency"": ""USD""}"
2026-03-19 19:53:31,INFO,payment-service,Payment gateway connected,tr_464704,prod-server-07,user_9014,228,"{""order_id"": ""5742"", ""amount"": 70.81, ""currency"": ""USD""}"
2026-03-19 19:53:33,INFO,payment-service,Payment processed successfully,,prod-server-03,user_3448,281,"{""order_id"": ""3599"", ""amount"": 371.74, ""currency"": ""USD""}"
2026-03-19 19:53:33,DEBUG,payment-service,Payment gateway connected,tr_277722,prod-server-08,user_4890,,"{""order_id"": ""5652"", ""amount"": 346.18, ""currency"": ""USD""}"
2026-03-19 19:53:33,CRITICAL,payment-service,Payment gateway unreachable,,prod-server-06,user_8028,,"{""order_id"": ""1101"", ""amount"": 189.07, ""currency"": ""USD""}"
2026-03-19 19:53:33,INFO,payment-service,Payment gateway connected,tr_650057,prod-server-01,user_7306,303,"{""order_id"": ""6150"", ""amount"": 395.05, ""currency"": ""USD""}"
2026-03-19 19:53:35,INFO,payment-service,Refund initiated,tr_891696,prod-server-02,,243,"{""order_id"": ""8655"", ""amount"": 402.54, ""currency"": ""USD""}"
2026-03-19 19:53:37,INFO,payment-service,Payment gateway connected,tr_633266,prod-server-09,user_9576,321,"{""order_id"": ""3971"", ""amount"": 82.33, ""currency"": ""USD""}"
2026-03-19 19:53:39,INFO,payment-service,Payment gateway connected,tr_594868,prod-server-05,user_9230,148,"{""order_id"": ""6574"", ""amount"": 59.08, ""currency"": ""USD""}"
2026-03-19 19:53:39,INFO,payment-service,Refund initiated,,prod-server-10,user_5908,389,"{""order_id"": ""8058"", ""amount"": 208.33, ""currency"": ""USD""}"
2026-03-19 19:53:40,INFO,payment-service,Payment gateway connected,tr_415250,prod-server-06,user_1183,377,"{""order_id"": ""5267"", ""amount"": 171.5, ""currency"": ""USD""}"
2026-03-19 19:53:40,INFO,payment-service,Payment gateway connected,tr_883263,prod-server-07,user_1843,248,"{""order_id"": ""1316"", ""amount"": 365.46, ""currency"": ""USD""}"
2026-03-19 19:53:41,INFO,payment-service,Payment gateway connected,,prod-server-02,user_8766,363,"{""order_id"": ""5180"", ""amount"": 364.61, ""currency"": ""USD""}"
2026-03-19 19:53:41,INFO,payment-service,Payment gateway connected,tr_202599,prod-server-03,user_1215,315,"{""order_id"": ""7822"", ""amount"": 465.98, ""currency"": ""USD""}"
2026-03-19 19:53:41,INFO,payment-service,Refund initiated,tr_638902,prod-server-09,user_7050,348,"{""order_id"": ""2524"", ""amount"": 254.07, ""currency"": ""USD""}"
2026-03-19 19:53:43,INFO,payment-service,Payment gateway connected,,prod-server-03,user_6419,187,"{""order_id"": ""4000"", ""amount"": 108.53, ""currency"": ""USD""}"
2026-03-19 19:53:44,INFO,payment-service,Payment gateway connected,tr_242910,prod-server-06,user_3002,70,"{""order_id"": ""8698"", ""amount"": 256.23, ""currency"": ""USD""}"
2026-03-19 19:53:46,INFO,payment-service,Refund initiated,tr_902567,prod-server-02,,64,"{""order_id"": ""5395"", ""amount"": 168.02, ""currency"": ""USD""}"
2026-03-19 19:53:46,DEBUG,payment-service,Payment gateway connected,tr_187354,prod-server-06,user_1259,,"{""order_id"": ""9313"", ""amount"": 32.64, ""currency"": ""USD""}"
2026-03-19 19:53:46,WARNING,payment-service,Payment processing slow,tr_385768,prod-server-10,user_8652,203,"{""order_id"": ""7413"", ""amount"": 234.78, ""currency"": ""USD""}"
2026-03-19 19:53:46,INFO,payment-service,Payment processed successfully,tr_437452,prod-server-03,,131,"{""order_id"": ""9053"", ""amount"": 279.12, ""currency"": ""USD""}"
2026-03-19 19:53:46,INFO,payment-service,Payment processed successfully,tr_504202,prod-server-01,user_6286,489,"{""order_id"": ""3597"", ""amount"": 297.25, ""currency"": ""USD""}"
2026-03-19 19:53:48,INFO,payment-service,Payment gateway connected,tr_101435,prod-server-02,user_4243,451,"{""order_id"": ""7928"", ""amount"": 59.24, ""currency"": ""USD""}"
2026-03-19 19:53:49,ERROR,payment-service,Payment gateway timeout,tr_246760,prod-server-04,user_3721,3040,"{""order_id"": ""7613"", ""amount"": 193.14, ""currency"": ""USD"", ""error_code"": ""GATEWAY_TIMEOUT""}"
2026-03-19 19:53:53,WARNING,payment-service,Retry attempt,tr_170919,prod-server-02,,340,"{""order_id"": ""7759"", ""amount"": 284.32, ""currency"": ""USD""}"
2026-03-19 19:53:54,INFO,payment-service,Payment processed successfully,tr_573361,prod-server-10,,342,"{""order_id"": ""9505"", ""amount"": 409.88, ""currency"": ""USD""}"
2026-03-19 19:53:54,INFO,payment-service,Payment gateway connected,,prod-server-07,user_8682,183,"{""order_id"": ""4246"", ""amount"": 266.16, ""currency"": ""USD""}"
2026-03-19 19:53:56,INFO,payment-service,Payment processed successfully,tr_583933,prod-server-09,user_9148,146,"{""order_id"": ""6834"", ""amount"": 326.5, ""currency"": ""USD""}"
2026-03-19 19:53:56,INFO,payment-service,Payment gateway connected,,prod-server-07,,333,"{""order_id"": ""2190"", ""amount"": 155.31, ""currency"": ""USD""}"
2026-03-19 19:53:57,INFO,payment-service,Refund initiated,,prod-server-07,,473,"{""order_id"": ""3816"", ""amount"": 382.2, ""currency"": ""USD""}"
2026-03-19 19:53:57,INFO,payment-service,Payment gateway connected,tr_851212,prod-server-01,,363,"{""order_id"": ""4446"", ""amount"": 47.06, ""currency"": ""USD""}"
2026-03-19 19:53:58,INFO,payment-service,Payment gateway connected,,prod-server-06,,286,"{""order_id"": ""4877"", ""amount"": 228.23, ""currency"": ""USD""}"
