timestamp,level,service,message,trace_id,host,user_id,duration_ms,metadata
2026-03-19 19:53:06,INFO,auth-service,Session created,tr_234553,prod-server-01,,103,
2026-03-19 19:53:08,INFO,auth-service,Password reset requested,tr_412690,prod-server-08,,225,
2026-03-19 19:53:09,INFO,auth-service,Session created,tr_281066,prod-server-03,user_3420,365,
2026-03-19 19:53:09,INFO,auth-service,User logged out,tr_361628,prod-server-04,user_4201,424,
2026-03-19 19:53:09,ERROR,auth-service,Invalid authentication token,tr_998780,prod-server-05,user_7574,1037,"{""ip_address"": ""192.168.39.172"", ""login_method"": ""oauth2""}"
2026-03-19 19:53:10,INFO,auth-service,Session created,,prod-server-03,user_2974,259,
2026-03-19 19:53:10,ERROR,auth-service,Invalid authentication token,,prod-server-07,user_1500,6278,"{""ip_address"": ""192.168.151.150"", ""login_method"": ""oauth2""}"
2026-03-19 19:53:10,WARNING,auth-service,Account locked due to multiple failures,tr_728961,prod-server-08,user_4449,496,"{""ip_address"": ""192.168.72.40"", ""login_method"": ""sso""}"
2026-03-19 19:53:11,INFO,auth-service,Password reset requested,tr_821793,prod-server-04,user_3124,75,
2026-03-19 19:53:11,CRITICAL,auth-service,All database connections exhausted,tr_466768,prod-server-02,user_4142,,
2026-03-19 19:53:11,WARNING,auth-service,Suspicious IP detected,,prod-server-08,user_7096,282,"{""ip_address"": ""192.168.203.102"", ""login_method"": ""password""}"
2026-03-19 19:53:12,DEBUG,auth-service,Session created,,prod-server-08,user_9550,,
2026-03-19 19:53:13,INFO,auth-service,Password reset requested,tr_657900,prod-server-04,,61,
2026-03-19 19:53:14,WARNING,auth-service,Suspicious IP detected,,prod-server-10,user_6859,279,"{""ip_address"": ""192.168.88.205"", ""login_method"": ""sso""}"
2026-03-19 19:53:15,INFO,auth-service,Password reset requested,tr_278402,prod-server-10,,111,
2026-03-19 19:53:18,INFO,auth-service,Two-factor authentication enabled,tr_461948,prod-server-01,user_8772,493,
2026-03-19 19:53:19,INFO,auth-service,Password reset requested,,prod-server-10,,486,
2026-03-19 19:53:19,ERROR,auth-service,Invalid authentication token,tr_924554,prod-server-05,user_8863,5168,"{""ip_address"": ""192.168.113.232"", ""login_method"": ""password""}"
2026-03-19 19:53:20,INFO,auth-service,User login successful,tr_463815,prod-server-05,,201,
2026-03-19 19:53:20,INFO,auth-service,Session created,tr_451394,prod-server-07,user_2856,414,
2026-03-19 19:53:20,ERROR,auth-service,Invalid authentication token,tr_666644,prod-server-07,user_6056,5028,"{""ip_address"": ""192.168.101.122"", ""login_method"": ""sso""}"
2026-03-19 19:53:21,INFO,auth-service,Password reset requested,,prod-server-10,,111,
2026-03-19 19:53:22,INFO,auth-service,User login successful,tr_778189,prod-server-05,,173,
2026-03-19 19:53:22,CRITICAL,auth-service,Authentication service down,tr_138916,prod-server-02,,,
2026-03-19 19:53:23,INFO,auth-service,Session created,tr_789938,prod-server-05,user_9822,273,
2026-03-19 19:53:27,INFO,auth-service,Password reset requested,tr_878947,prod-server-04,user_7467,124,
2026-03-19 19:53:28,INFO,auth-service,Password reset requested,,prod-server-02,,150,
2026-03-19 19:53:29,INFO,auth-service,Password reset requested,tr_203811,prod-server-08,,120,
2026-03-19 19:53:29,INFO,auth-service,Password reset requested,tr_970655,prod-server-08,,373,
2026-03-19 19:53:31,ERROR,auth-service,LDAP server unreachable,tr_842595,prod-server-08,,7786,"{""ip_address"": ""192.168.165.84"", ""login_method"": ""sso""}"
2026-03-19 19:53:31,INFO,auth-service,User logged out,tr_584992,prod-server-06,user_6796,284,
2026-03-19 19:53:32,INFO,auth-service,Session created,,prod-server-04,user_6155,384,
2026-03-19 19:53:33,INFO,auth-service,Session created,tr_716035,prod-server-07,user_7345,373,
2026-03-19 19:53:35,ERROR,auth-service,Database connection timeout,,prod-server-07,user_2696,6347,"{""ip_address"": ""192.168.69.235"", ""login_method"": ""oauth2""}"
2026-03-19 19:53:35,DEBUG,auth-service,Session created,,prod-server-08,user_7123,,
2026-03-19 19:53:36,INFO,auth-service,Two-factor authentication enabled,tr_804139,prod-server-06,,257,
2026-03-19 19:53:36,INFO,auth-service,Session created,tr_260213,prod-server-05,user_1843,198,
2026-03-19 19:53:37,ERROR,auth-service,LDAP server unreachable,tr_972477,prod-server-09,,2226,"{""ip_address"": ""192.168.168.121"", ""login_method"": ""password""}"
2026-03-19 19:53:38,ERROR,auth-service,LDAP server unreachable,tr_877224,prod-server-04,,2750,"{""ip_address"": ""192.168.120.140"", ""login_method"": ""password""}"
2026-03-19 19:53:38,DEBUG,auth-service,User login successful,tr_901579,prod-server-01,user_3848,,
2026-03-19 19:53:38,INFO,auth-service,User login successful,tr_911041,prod-server-04,,267,
2026-03-19 19:53:40,ERROR,auth-service,LDAP server unreachable,,prod-server-02,user_8324,3097,"{""ip_address"": ""192.168.10.234"", ""login_method"": ""sso""}"
2026-03-19 19:53:41,INFO,auth-service,Two-factor authentication enabled,tr_167366,prod-server-07,user_2225,317,
2026-03-19 19:53:42,INFO,auth-service,Session created,tr_939836,prod-server-05,user_5394,66,
2026-03-19 19:53:43,INFO,auth-service,User login successful,tr_676891,prod-server-02,user_4725,69,
2026-03-19 19:53:45,DEBUG,auth-service,User logged out,tr_875989,prod-server-03,user_4672,,
2026-03-19 19:53:47,ERROR,auth-service,LDAP server unreachable,tr_217366,prod-server-04,user_8843,1263,"{""ip_address"": ""192.168.105.24"", ""login_method"": ""sso""}"
2026-03-19 19:53:48,INFO,auth-service,Two-factor authentication enabled,tr_602642,prod-server-06,user_6812,105,
2026-03-19 19:53:49,INFO,auth-service,User login successful,,prod-server-02,,141,
2026-03-19 19:53:49,INFO,auth-service,Two-factor authentication enabled,tr_576970,prod-server-10,user_2221,303,
2026-03-19 19:53:50,INFO,auth-service,User logged out,tr_198445,prod-server-02,user_1942,444,
2026-03-19 19:53:50,INFO,auth-service,Two-factor authentication enabled,tr_934821,prod-server-03,user_1611,279,
2026-03-19 19:53:53,INFO,auth-service,Session created,tr_713743,prod-server-02,,58,
2026-03-19 19:53:54,INFO,auth-service,Password reset requested,tr_397433,prod-server-06,,243,
2026-03-19 19:53:56,INFO,auth-service,Session created,tr_343091,prod-server-03,user_4651,276,
2026-03-19 19:53:57,INFO,auth-service,User login successful,tr_400067,prod-server-04,user_9608,172,
2026-03-19 19:53:57,INFO,auth-service,Session created,,prod-server-07,user_8975,164,
2026-03-19 19:53:57,INFO,auth-service,Session created,tr_154553,prod-server-01,,160,
2026-03-19 19:53:58,INFO,auth-service,User logged out,tr_881831,prod-server-01,user_3022,184,
2026-03-19 19:54:00,WARNING,auth-service,Account locked due to multiple failures,,prod-server-08,user_1798,55,"{""ip_address"": ""192.168.80.72"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:00,INFO,auth-service,Password reset requested,,prod-server-04,user_9804,431,
2026-03-19 19:54:00,INFO,auth-service,Password reset requested,tr_617321,prod-server-10,,187,
2026-03-19 19:54:01,ERROR,auth-service,Database connection timeout,tr_476883,prod-server-03,user_4302,3261,"{""ip_address"": ""192.168.66.230"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:05,WARNING,auth-service,Suspicious IP detected,tr_343703,prod-server-04,,240,"{""ip_address"": ""192.168.200.34"", ""login_method"": ""password""}"
2026-03-19 19:54:05,INFO,auth-service,User logged out,,prod-server-02,user_1450,380,
2026-03-19 19:54:05,DEBUG,auth-service,User login successful,tr_810277,prod-server-09,user_6193,,
2026-03-19 19:54:06,INFO,auth-service,Password reset requested,tr_438767,prod-server-08,,322,
2026-03-19 19:54:07,INFO,auth-service,User logged out,tr_368420,prod-server-01,,177,
2026-03-19 19:54:07,INFO,auth-service,User logged out,tr_976310,prod-server-09,user_3156,305,
2026-03-19 19:54:07,INFO,auth-service,Two-factor authentication enabled,tr_412593,prod-server-04,,453,
2026-03-19 19:54:07,INFO,auth-service,User login successful,,prod-server-04,,463,
2026-03-19 19:54:07,INFO,auth-service,Password reset requested,,prod-server-02,,223,
2026-03-19 19:54:09,WARNING,auth-service,Account locked due to multiple failures,tr_594383,prod-server-01,user_8126,183,"{""ip_address"": ""192.168.151.9"", ""login_method"": ""sso""}"
2026-03-19 19:54:09,INFO,auth-service,Session created,,prod-server-08,user_9142,243,
2026-03-19 19:54:09,ERROR,auth-service,Invalid authentication token,tr_256536,prod-server-07,,1913,"{""ip_address"": ""192.168.170.99"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:10,WARNING,auth-service,Failed login attempt,tr_908785,prod-server-04,user_7836,75,"{""ip_address"": ""192.168.56.78"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:10,INFO,auth-service,Two-factor authentication enabled,tr_629724,prod-server-02,,455,
2026-03-19 19:54:10,INFO,auth-service,Two-factor authentication enabled,tr_255795,prod-server-10,user_8958,158,
2026-03-19 19:54:11,INFO,auth-service,Two-factor authentication enabled,tr_215822,prod-server-08,user_4264,297,
2026-03-19 19:54:11,WARNING,auth-service,Account locked due to multiple failures,tr_164309,prod-server-03,user_3884,453,"{""ip_address"": ""192.168.169.7"", ""login_method"": ""sso""}"
2026-03-19 19:54:12,ERROR,auth-service,Database connection timeout,tr_979921,prod-server-06,user_4205,5131,"{""ip_address"": ""192.168.159.119"", ""login_method"": ""password""}"
2026-03-19 19:54:15,INFO,auth-service,User logged out,tr_855681,prod-server-02,user_9673,147,
2026-03-19 19:54:15,INFO,auth-service,Password reset requested,,prod-server-03,,140,
2026-03-19 19:54:16,WARNING,auth-service,Account locked due to multiple failures,,prod-server-03,,444,"{""ip_address"": ""192.168.198.254"", ""login_method"": ""sso""}"
2026-03-19 19:54:16,INFO,auth-service,Session created,tr_461546,prod-server-06,,179,
2026-03-19 19:54:17,INFO,auth-service,Session created,,prod-server-06,,393,
2026-03-19 19:54:20,INFO,auth-service,Session created,tr_350343,prod-server-08,,175,
2026-03-19 19:54:20,ERROR,auth-service,Database connection timeout,tr_830728,prod-server-01,user_9844,6266,"{""ip_address"": ""192.168.125.24"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:21,INFO,auth-service,User login successful,tr_133786,prod-server-07,user_6896,277,
2026-03-19 19:54:21,INFO,auth-service,Password reset requested,tr_407157,prod-server-10,user_3568,232,
2026-03-19 19:54:22,DEBUG,auth-service,Session created,tr_406920,prod-server-06,user_6074,,
2026-03-19 19:54:22,INFO,auth-service,User login successful,tr_463723,prod-server-09,,149,
2026-03-19 19:54:23,INFO,auth-service,Password reset requested,,prod-server-01,user_1569,233,
2026-03-19 19:54:24,INFO,auth-service,Password reset requested,tr_881700,prod-server-09,,378,
2026-03-19 19:54:24,INFO,auth-service,Password reset requested,tr_140456,prod-server-05,user_6612,347,
2026-03-19 19:54:26,INFO,auth-service,User login successful,,prod-server-01,user_4271,490,
2026-03-19 19:54:26,ERROR,auth-service,Invalid authentication token,,prod-server-01,user_9610,7322,"{""ip_address"": ""192.168.200.162"", ""login_method"": ""sso""}"
2026-03-19 19:54:28,DEBUG,auth-service,Session created,tr_804973,prod-server-02,user_9134,,
2026-03-19 19:54:28,WARNING,auth-service,Suspicious IP detected,,prod-server-08,,411,"{""ip_address"": ""192.168.126.209"", ""login_method"": ""password""}"
2026-03-19 19:54:28,INFO,auth-service,Password reset requested,tr_609543,prod-server-01,,238,
2026-03-19 19:54:30,WARNING,auth-service,Suspicious IP detected,tr_496012,prod-server-03,user_4201,304,"{""ip_address"": ""192.168.169.30"", ""login_method"": ""password""}"
2026-03-19 19:54:31,WARNING,auth-service,Suspicious IP detected,tr_669016,prod-server-01,user_6268,160,"{""ip_address"": ""192.168.113.159"", ""login_method"": ""password""}"
2026-03-19 19:54:31,WARNING,auth-service,Account locked due to multiple failures,tr_664763,prod-server-07,,322,"{""ip_address"": ""192.168.138.77"", ""login_method"": ""password""}"
2026-03-19 19:54:33,INFO,auth-service,Session created,tr_330082,prod-server-06,user_1496,154,
2026-03-19 19:54:33,ERROR,auth-service,LDAP server unreachable,tr_287665,prod-server-07,user_7228,4298,"{""ip_address"": ""192.168.198.234"", ""login_method"": ""password""}"
2026-03-19 19:54:34,INFO,auth-service,Session created,tr_209851,prod-server-04,,56,
2026-03-19 19:54:35,INFO,auth-service,User login successful,tr_192194,prod-server-08,user_2456,191,
2026-03-19 19:54:38,INFO,auth-service,Two-factor authentication enabled,tr_841116,prod-server-09,,220,
2026-03-19 19:54:38,DEBUG,auth-service,User login successful,tr_971668,prod-server-10,,,
2026-03-19 19:54:39,INFO,auth-service,User login successful,tr_571508,prod-server-07,,214,
2026-03-19 19:54:39,ERROR,auth-service,Database connection timeout,tr_988098,prod-server-06,,5729,"{""ip_address"": ""192.168.70.153"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:40,DEBUG,auth-service,User login successful,,prod-server-09,,,
2026-03-19 19:54:42,INFO,auth-service,Session created,tr_660426,prod-server-02,user_7737,64,
2026-03-19 19:54:42,INFO,auth-service,Password reset requested,tr_717630,prod-server-07,,310,
2026-03-19 19:54:43,INFO,auth-service,Two-factor authentication enabled,tr_772087,prod-server-09,,129,
2026-03-19 19:54:45,INFO,auth-service,Session created,tr_156567,prod-server-06,,360,
2026-03-19 19:54:45,INFO,auth-service,Two-factor authentication enabled,tr_488914,prod-server-04,,85,
2026-03-19 19:54:46,INFO,auth-service,Two-factor authentication enabled,tr_520338,prod-server-08,,244,
2026-03-19 19:54:46,INFO,auth-service,Password reset requested,tr_933886,prod-server-02,,197,
2026-03-19 19:54:47,CRITICAL,auth-service,Authentication service down,tr_930391,prod-server-09,user_6994,,
2026-03-19 19:54:47,CRITICAL,auth-service,Authentication service down,tr_740243,prod-server-07,,,
2026-03-19 19:54:48,INFO,auth-service,Password reset requested,tr_132491,prod-server-01,user_1458,346,
2026-03-19 19:54:48,INFO,auth-service,Session created,,prod-server-08,user_8616,454,
2026-03-19 19:54:50,WARNING,auth-service,Failed login attempt,tr_510391,prod-server-04,user_2665,257,"{""ip_address"": ""192.168.250.133"", ""login_method"": ""password""}"
2026-03-19 19:54:50,INFO,auth-service,Session created,,prod-server-08,,140,
2026-03-19 19:54:51,WARNING,auth-service,Account locked due to multiple failures,tr_967541,prod-server-04,,129,"{""ip_address"": ""192.168.38.156"", ""login_method"": ""password""}"
2026-03-19 19:54:51,INFO,auth-service,Two-factor authentication enabled,tr_452069,prod-server-09,,343,
2026-03-19 19:54:51,ERROR,auth-service,LDAP server unreachable,tr_315092,prod-server-09,,1452,"{""ip_address"": ""192.168.122.108"", ""login_method"": ""password""}"
2026-03-19 19:54:52,INFO,auth-service,User logged out,,prod-server-03,user_3961,423,
2026-03-19 19:54:52,INFO,auth-service,User login successful,tr_322702,prod-server-06,user_5005,239,
2026-03-19 19:54:53,INFO,auth-service,Password reset requested,tr_537492,prod-server-05,user_6871,380,
2026-03-19 19:54:54,DEBUG,auth-service,Session created,,prod-server-03,user_5401,,
2026-03-19 19:54:54,INFO,auth-service,User login successful,tr_873427,prod-server-05,user_2994,381,
2026-03-19 19:54:54,DEBUG,auth-service,Session created,tr_768491,prod-server-06,user_4954,,
2026-03-19 19:54:54,INFO,auth-service,Two-factor authentication enabled,tr_663936,prod-server-01,user_9032,156,
2026-03-19 19:54:55,ERROR,auth-service,Database connection timeout,,prod-server-04,,4467,"{""ip_address"": ""192.168.112.242"", ""login_method"": ""oauth2""}"
2026-03-19 19:54:57,INFO,auth-service,User login successful,tr_373538,prod-server-10,user_3274,476,
2026-03-19 19:54:58,DEBUG,auth-service,User login successful,,prod-server-08,,,
2026-03-19 19:54:58,INFO,auth-service,Password reset requested,tr_555740,prod-server-07,user_2632,155,
2026-03-19 19:54:59,INFO,auth-service,Session created,tr_723370,prod-server-03,user_9732,181,
2026-03-19 19:54:59,WARNING,auth-service,Failed login attempt,,prod-server-10,,94,"{""ip_address"": ""192.168.170.170"", ""login_method"": ""oauth2""}"
2026-03-19 19:55:00,INFO,auth-service,User logged out,tr_540621,prod-server-03,,129,
2026-03-19 19:55:01,INFO,auth-service,Session created,tr_756946,prod-server-01,,463,
2026-03-19 19:55:01,INFO,auth-service,Password reset requested,tr_827260,prod-server-02,user_1762,466,
2026-03-19 19:55:01,WARNING,auth-service,Account locked due to multiple failures,tr_777047,prod-server-09,user_2598,331,"{""ip_address"": ""192.168.163.21"", ""login_method"": ""sso""}"
2026-03-19 19:55:02,INFO,auth-service,Two-factor authentication enabled,tr_290367,prod-server-03,user_3892,264,
2026-03-19 19:55:02,WARNING,auth-service,Suspicious IP detected,tr_821202,prod-server-05,user_8818,292,"{""ip_address"": ""192.168.107.73"", ""login_method"": ""password""}"
